============================================================
  TACTICAL OPERATOR — FULL CONTOUR
  788 points  (dx = distance from midline, dy = head-units from crown)
============================================================

  idx         dx         dy
  y=  4.3  [+1.1024 .. +1.5417] [-0.9081 .. +0.9081] [-1.5417 .. -1.1024]
  y=  4.4  [+1.2207 .. +1.5164] [-0.9335 .. +0.9335] [-1.5164 .. -1.2207]
  y=  4.5  [+1.2207 .. +1.3981] [-0.9588 .. +0.9588] [-1.3981 .. -1.2207]
  y=  4.6  [+0.9166 .. +0.9335] [+0.1985 .. +0.7983] [+0.0634 .. +0.1140] [-0.1140 .. -0.0634] [-0.7983 .. -0.1985] [-0.9335 .. -0.9166]
  y=  4.7  [+0.9250 .. +0.9504] [+0.2408 .. +0.8068] [+0.0803 .. +0.1056] [-0.1056 .. -0.0803] [-0.8068 .. -0.2408] [-0.9504 .. -0.9250]
  y=  4.8  [+0.9335 .. +0.9504] [+0.1056 .. +0.8152] [-0.8152 .. -0.1056] [-0.9504 .. -0.9335]
  y=  4.9  [+0.9335 .. +0.9504] [+0.1309 .. +0.8152] [-0.8152 .. -0.1309] [-0.9504 .. -0.9335]
  y=  5.0  [+0.1563 .. +0.9166] [-0.9166 .. -0.1563]
  y=  5.1  [+0.1901 .. +0.9166] [-0.9166 .. -0.1901]
  y=  5.2  [+0.1901 .. +0.9419] [-0.9504 .. -0.1901]
  y=  5.3  [+0.3759 .. +0.9166] [+0.1901 .. +0.2239] [-0.2239 .. -0.1901] [-0.9166 .. -0.3759]
  y=  5.4  [+0.2408 .. +0.9250] [-0.9250 .. -0.2408]
  y=  5.5  [+0.2577 .. +0.9166] [-0.9166 .. -0.2577]
  y=  5.6  [+0.2830 .. +0.9335] [-0.9419 .. -0.2830]
  y=  5.7  [+0.2830 .. +0.9504] [-0.9504 .. -0.2830]
  y=  5.8  [+0.2999 .. +0.9504] [-0.9504 .. -0.2999]
  y=  5.9  [+0.3083 .. +0.9757] [-0.9757 .. -0.3083]
  y=  6.0  [+0.2914 .. +1.0095] [-1.0095 .. -0.2914]
  y=  6.1  [+0.2746 .. +1.0348] [-1.0348 .. -0.2830]
  y=  6.2  [+0.2830 .. +1.0348] [-1.0348 .. -0.2830]
  y=  6.3  [+0.3252 .. +1.0095] [-1.0095 .. -0.3252]
  y=  6.4  [+0.3675 .. +0.9926] [-1.0011 .. -0.3759]
  y=  6.5  [+0.6294 .. +1.0264] [+0.3675 .. +0.4266] [-0.4266 .. -0.3675] [-1.0264 .. -0.6294]
  y=  6.6  [+0.8321 .. +0.9842] [+0.7392 .. +0.7476] [+0.3759 .. +0.5956] [-0.5956 .. -0.3844] [-0.7476 .. -0.7392] [-0.9842 .. -0.8321]
  y=  6.7  [+0.8743 .. +0.9757] [+0.4351 .. +0.6885] [-0.6969 .. -0.4351] [-0.9757 .. -0.8743]
  y=  6.8  [+0.4520 .. +0.9673] [-0.9673 .. -0.4520]
  y=  6.9  [+0.4857 .. +0.9588] [-0.9588 .. -0.4857]
  y=  7.0  [+0.5026 .. +0.9504] [-0.9504 .. -0.5026]
  y=  7.1  [+0.5280 .. +0.9504] [-0.9504 .. -0.5280]
  y=  7.2  [+0.5195 .. +0.9504] [-0.9588 .. -0.5195]
  y=  7.3  [+0.5280 .. +0.9757] [-0.9757 .. -0.5280]
  y=  7.4  [+0.5195 .. +1.0264] [-1.0264 .. -0.5195]
  y=  7.5  [+0.7223 .. +1.0771] [+0.5026 .. +0.5871] [-0.5956 .. -0.5026] [-1.0855 .. -0.7223]
  y=  7.6  [+0.4857 .. +1.1785] [-1.1785 .. -0.4857]
  y=  7.7  [+0.4773 .. +1.2714] [-1.2714 .. -0.4773]
  y=  7.8  [+0.5195 .. +1.3052] [-1.3052 .. -0.5280]
  y=  7.9  [+1.2038 .. +1.3136] [+0.6885 .. +1.0771] [-1.0686 .. -0.6969] [-1.3136 .. -1.2038]
  y=  8.0  [+0.9250 .. +1.1024] [-1.1024 .. -0.9250]

============================================================
  STROKES — ALL 148 DETAIL CURVES
============================================================

  stroke[  0] ( 10 pts): (+0.6294,7.7550), (+0.6463,7.7719), (+0.6648,7.7904), (+0.6752,7.8009), (+0.6648,7.7904), (+0.6463,7.7711), (+0.6286,7.7570), (+0.6149,7.7639), (+0.6109,7.7755), (+0.6149,7.7659)
  stroke[  1] ( 89 pts): (+0.5280,7.6376), (+0.5449,7.6476), (+0.5618,7.6553), (+0.5787,7.6637), (+0.5956,7.6721), (+0.6125,7.6818), (+0.6294,7.6923), (+0.6463,7.7047), (+0.6631,7.7212), (+0.6796,7.7381), (+0.6921,7.7550), (+0.7018,7.7719), (+0.7142,7.7888), (+0.7307,7.8053), (+0.7476,7.8166), (+0.7645,7.8242), (+0.7814,7.8335), (+0.7983,7.8395), (+0.8152,7.8451), (+0.8321,7.8491), (+0.8490,7.8536), (+0.8659,7.8576), (+0.8828,7.8620), (+0.8997,7.8656), (+0.9166,7.8648), (+0.9335,7.8648), (+0.9504,7.8648), (+0.9673,7.8648), (+0.9842,7.8648), (+1.0011,7.8648), (+1.0180,7.8648), (+1.0348,7.8648), (+1.0517,7.8648), (+1.0686,7.8648), (+1.0855,7.8644), (+1.1024,7.8592), (+1.1193,7.8556), (+1.1362,7.8564), (+1.1531,7.8560), (+1.1700,7.8508), (+1.1869,7.8471), (+1.2038,7.8475), (+1.2207,7.8423), (+1.2376,7.8395), (+1.2553,7.8371), (+1.2553,7.8371), (+1.2376,7.8395), (+1.2207,7.8423), (+1.2038,7.8475), (+1.1869,7.8471), (+1.1700,7.8508), (+1.1531,7.8560), (+1.1362,7.8564), (+1.1193,7.8556), (+1.1024,7.8592), (+1.0855,7.8644), (+1.0686,7.8648), (+1.0517,7.8648), (+1.0348,7.8648), (+1.0180,7.8648), (+1.0011,7.8648), (+0.9842,7.8648), (+0.9673,7.8648), (+0.9504,7.8648), (+0.9335,7.8648), (+0.9166,7.8648), (+0.8997,7.8656), (+0.8828,7.8620), (+0.8659,7.8576), (+0.8490,7.8536), (+0.8321,7.8491), (+0.8152,7.8451), (+0.7983,7.8395), (+0.7814,7.8335), (+0.7645,7.8242), (+0.7476,7.8166), (+0.7307,7.8053), (+0.7142,7.7888), (+0.7018,7.7719), (+0.6921,7.7550), (+0.6796,7.7381), (+0.6631,7.7212), (+0.6463,7.7047), (+0.6294,7.6923), (+0.6125,7.6818), (+0.5956,7.6721), (+0.5787,7.6637), (+0.5618,7.6553), (+0.5449,7.6476)
  stroke[  2] (  6 pts): (+0.8679,7.4334), (+0.8466,7.4243), (+0.8321,7.4280), (+0.8285,7.4424), (+0.8410,7.4573), (+0.8568,7.4521)
  stroke[  3] (  5 pts): (+0.9693,7.4205), (+0.9480,7.4280), (+0.9439,7.4429), (+0.9588,7.4517), (+0.9721,7.4437)
  stroke[  4] ( 18 pts): (+0.8405,7.3982), (+0.8237,7.3924), (+0.8068,7.3918), (+0.7899,7.3910), (+0.7730,7.3938), (+0.7549,7.4022), (+0.7496,7.4167), (+0.7637,7.4260), (+0.7814,7.4256), (+0.7983,7.4256), (+0.8152,7.4256), (+0.8321,7.4256), (+0.8490,7.4260), (+0.8659,7.4316), (+0.8836,7.4260), (+0.8836,7.4107), (+0.8683,7.4020), (+0.8470,7.4000)
  stroke[  5] ( 15 pts): (+0.8828,7.3556), (+0.8659,7.3556), (+0.8482,7.3668), (+0.8341,7.3841), (+0.8393,7.3978), (+0.8574,7.4014), (+0.8743,7.4062), (+0.8912,7.4159), (+0.9081,7.4147), (+0.9250,7.4038), (+0.9427,7.3906), (+0.9427,7.3773), (+0.9250,7.3737), (+0.9081,7.3700), (+0.8912,7.3648)
  stroke[  6] (  7 pts): (+0.8162,7.3405), (+0.7971,7.3314), (+0.7802,7.3350), (+0.7750,7.3495), (+0.7891,7.3648), (+0.8068,7.3652), (+0.8237,7.3491)
  stroke[  7] (  7 pts): (+0.9101,7.3360), (+0.8888,7.3435), (+0.8848,7.3584), (+0.8989,7.3672), (+0.9174,7.3725), (+0.9315,7.3668), (+0.9262,7.3544)
  stroke[  8] ( 19 pts): (+0.7730,7.2942), (+0.7561,7.2958), (+0.7392,7.2972), (+0.7223,7.2956), (+0.7046,7.3065), (+0.7046,7.3218), (+0.7223,7.3250), (+0.7392,7.3242), (+0.7561,7.3246), (+0.7730,7.3298), (+0.7899,7.3326), (+0.8068,7.3354), (+0.8237,7.3415), (+0.8418,7.3387), (+0.8470,7.3246), (+0.8329,7.3149), (+0.8152,7.3101), (+0.7983,7.3061), (+0.7814,7.3013)
  stroke[  9] ( 17 pts): (+0.8490,7.2548), (+0.8321,7.2488), (+0.8152,7.2534), (+0.7983,7.2650), (+0.7798,7.2763), (+0.7693,7.2892), (+0.7798,7.3021), (+0.7983,7.3061), (+0.8152,7.3101), (+0.8321,7.3157), (+0.8490,7.3210), (+0.8659,7.3198), (+0.8828,7.3069), (+0.9005,7.2896), (+0.9005,7.2767), (+0.8828,7.2707), (+0.8659,7.2626)
  stroke[ 10] (  9 pts): (+0.8838,7.2391), (+0.8647,7.2300), (+0.8478,7.2337), (+0.8426,7.2469), (+0.8566,7.2590), (+0.8743,7.2675), (+0.8920,7.2735), (+0.9061,7.2654), (+0.9009,7.2494)
  stroke[ 11] (  8 pts): (+0.7551,7.2103), (+0.7422,7.2156), (+0.7376,7.2313), (+0.7416,7.2486), (+0.7553,7.2574), (+0.7746,7.2486), (+0.7850,7.2305), (+0.7754,7.2174)
  stroke[ 12] ( 18 pts): (+0.7392,7.1687), (+0.7223,7.1709), (+0.7054,7.1693), (+0.6877,7.1665), (+0.6736,7.1806), (+0.6788,7.1951), (+0.6969,7.1975), (+0.7138,7.2003), (+0.7307,7.2047), (+0.7476,7.2087), (+0.7645,7.2144), (+0.7814,7.2200), (+0.7999,7.2240), (+0.8104,7.2140), (+0.7999,7.1995), (+0.7814,7.1906), (+0.7645,7.1836), (+0.7476,7.1794)
  stroke[ 13] ( 18 pts): (+0.8321,7.1283), (+0.8152,7.1214), (+0.7983,7.1234), (+0.7814,7.1327), (+0.7645,7.1432), (+0.7464,7.1556), (+0.7412,7.1725), (+0.7553,7.1814), (+0.7730,7.1866), (+0.7899,7.1959), (+0.8068,7.2039), (+0.8237,7.2063), (+0.8405,7.2007), (+0.8574,7.1886), (+0.8755,7.1721), (+0.8808,7.1556), (+0.8667,7.1444), (+0.8496,7.1353)
  stroke[ 14] (  9 pts): (+0.8669,7.1124), (+0.8478,7.1033), (+0.8309,7.1070), (+0.8257,7.1202), (+0.8397,7.1323), (+0.8574,7.1415), (+0.8747,7.1440), (+0.8828,7.1329), (+0.8757,7.1106)
  stroke[ 15] (  8 pts): (+0.7382,7.0836), (+0.7253,7.0889), (+0.7207,7.1045), (+0.7247,7.1226), (+0.7384,7.1271), (+0.7577,7.1166), (+0.7681,7.1045), (+0.7585,7.0937)
  stroke[ 16] (  5 pts): (+0.8856,7.0846), (+0.8623,7.0828), (+0.8538,7.0961), (+0.8651,7.1110), (+0.8786,7.1057)
  stroke[ 17] ( 18 pts): (+0.7223,7.0434), (+0.7054,7.0376), (+0.6885,7.0370), (+0.6708,7.0366), (+0.6567,7.0458), (+0.6619,7.0603), (+0.6800,7.0687), (+0.6969,7.0720), (+0.7138,7.0756), (+0.7307,7.0820), (+0.7476,7.0901), (+0.7645,7.0957), (+0.7830,7.0965), (+0.7935,7.0872), (+0.7830,7.0728), (+0.7645,7.0639), (+0.7476,7.0569), (+0.7307,7.0526)
  stroke[ 18] ( 31 pts): (+0.6125,7.0370), (+0.6125,7.0539), (+0.6125,7.0707), (+0.6125,7.0876), (+0.6129,7.1045), (+0.6181,7.1214), (+0.6217,7.1383), (+0.6209,7.1552), (+0.6209,7.1721), (+0.6213,7.1890), (+0.6265,7.2059), (+0.6306,7.2228), (+0.6342,7.2397), (+0.6406,7.2566), (+0.6487,7.2735), (+0.6543,7.2912), (+0.6543,7.2912), (+0.6487,7.2735), (+0.6406,7.2566), (+0.6342,7.2397), (+0.6306,7.2228), (+0.6265,7.2059), (+0.6213,7.1890), (+0.6209,7.1721), (+0.6209,7.1552), (+0.6217,7.1383), (+0.6181,7.1214), (+0.6129,7.1045), (+0.6125,7.0876), (+0.6125,7.0707), (+0.6125,7.0539)
  stroke[ 19] (  7 pts): (+0.6810,7.0279), (+0.6619,7.0189), (+0.6458,7.0225), (+0.6366,7.0362), (+0.6410,7.0547), (+0.6511,7.0539), (+0.6638,7.0424)
  stroke[ 20] ( 21 pts): (+0.8237,6.9831), (+0.8068,6.9814), (+0.7899,6.9879), (+0.7730,6.9975), (+0.7561,7.0088), (+0.7392,7.0176), (+0.7215,7.0289), (+0.7215,7.0458), (+0.7392,7.0547), (+0.7561,7.0599), (+0.7730,7.0691), (+0.7899,7.0772), (+0.8068,7.0804), (+0.8237,7.0716), (+0.8405,7.0587), (+0.8574,7.0490), (+0.8755,7.0366), (+0.8808,7.0205), (+0.8667,7.0092), (+0.8490,7.0008), (+0.8321,6.9939)
  stroke[ 21] (  9 pts): (+0.8518,6.9664), (+0.8285,6.9645), (+0.8200,6.9778), (+0.8305,6.9927), (+0.8490,7.0016), (+0.8667,7.0100), (+0.8812,7.0044), (+0.8812,6.9859), (+0.8677,6.9778)
  stroke[ 22] (  9 pts): (+0.7416,6.9511), (+0.7193,6.9440), (+0.7082,6.9521), (+0.7094,6.9694), (+0.7171,6.9863), (+0.7299,6.9891), (+0.7492,6.9802), (+0.7585,6.9694), (+0.7496,6.9523)
  stroke[ 23] (  6 pts): (+0.8848,6.9511), (+0.8635,6.9440), (+0.8482,6.9521), (+0.8482,6.9698), (+0.8667,6.9786), (+0.8798,6.9706)
  stroke[ 24] ( 19 pts): (+0.6815,6.8919), (+0.6613,6.8849), (+0.6479,6.8929), (+0.6479,6.9098), (+0.6623,6.9219), (+0.6800,6.9263), (+0.6969,6.9356), (+0.7138,6.9436), (+0.7307,6.9460), (+0.7476,6.9549), (+0.7645,6.9613), (+0.7826,6.9585), (+0.7879,6.9452), (+0.7738,6.9324), (+0.7561,6.9271), (+0.7392,6.9211), (+0.7223,6.9119), (+0.7054,6.9048), (+0.6885,6.9006)
  stroke[ 25] ( 22 pts): (+0.8237,6.8398), (+0.8068,6.8409), (+0.7899,6.8495), (+0.7730,6.8579), (+0.7561,6.8664), (+0.7392,6.8748), (+0.7215,6.8825), (+0.7074,6.8946), (+0.7126,6.9082), (+0.7307,6.9171), (+0.7476,6.9243), (+0.7645,6.9300), (+0.7814,6.9380), (+0.7983,6.9440), (+0.8152,6.9364), (+0.8321,6.9235), (+0.8490,6.9139), (+0.8667,6.9014), (+0.8808,6.8841), (+0.8755,6.8700), (+0.8574,6.8612), (+0.8405,6.8535)
  stroke[ 26] (  9 pts): (+0.8599,6.8328), (+0.8375,6.8258), (+0.8257,6.8346), (+0.8309,6.8491), (+0.8490,6.8579), (+0.8667,6.8664), (+0.8812,6.8608), (+0.8816,6.8445), (+0.8655,6.8312)
  stroke[ 27] ( 10 pts): (+0.7321,6.8075), (+0.7120,6.8004), (+0.6994,6.8085), (+0.6953,6.8258), (+0.6994,6.8431), (+0.7130,6.8511), (+0.7307,6.8451), (+0.7492,6.8366), (+0.7597,6.8246), (+0.7500,6.8125)
  stroke[ 28] (  6 pts): (+0.8852,6.8059), (+0.8629,6.8040), (+0.8510,6.8173), (+0.8562,6.8326), (+0.8725,6.8330), (+0.8858,6.8169)
  stroke[ 29] ( 38 pts): (+0.8743,6.6202), (+0.8574,6.6164), (+0.8405,6.6202), (+0.8237,6.6238), (+0.8068,6.6230), (+0.7899,6.6230), (+0.7730,6.6222), (+0.7561,6.6258), (+0.7392,6.6311), (+0.7223,6.6315), (+0.7054,6.6307), (+0.6885,6.6335), (+0.6720,6.6419), (+0.6599,6.6560), (+0.6547,6.6737), (+0.6635,6.6906), (+0.6780,6.7075), (+0.6865,6.7244), (+0.6889,6.7413), (+0.6965,6.7586), (+0.7138,6.7674), (+0.7307,6.7727), (+0.7476,6.7807), (+0.7645,6.7863), (+0.7814,6.7944), (+0.7983,6.8008), (+0.8152,6.7984), (+0.8321,6.7892), (+0.8490,6.7787), (+0.8659,6.7662), (+0.8828,6.7497), (+0.8852,6.7328), (+0.8848,6.7159), (+0.8908,6.6990), (+0.8916,6.6822), (+0.8977,6.6653), (+0.8973,6.6484), (+0.8834,6.6315)
